1,DX.SourceServers.w.Status,DX.SourceServers.w.Status,DX.SourceServers.w.Status,1,1
2,DX.SourceServers.w.ServerURL,DX.SourceServers.w.ServerURL,DX.SourceServers.w.ServerURL,1,1
3,DX.SourceServers.w.ServerType,DX.SourceServers.w.ServerType,DX.SourceServers.w.ServerType,1,1
4,DX.SourceServers.w.Description,DX.SourceServers.w.Description,DX.SourceServers.w.Description,1,1
